Similitud de la palabra "maquinaria"

Raw_Frequency              | Relative_Frequency         | Sublineal                  | IDF_BM25                   | 
precedencia         : 0.002| pagaré              : 0.002| desdecir            : 0.001| borges              : 0.002| 
enfatizar           : 0.002| ugesto              : 0.002| denominado          : 0.001| elaboración         : 0.001| 
agosto              : 0.002| dueño               : 0.002| ascenso             : 0.001| formación           : 0.001| 
naucalpan           : 0.002| buscar              : 0.002| infortunado         : 0.001| franco              : 0.001| 
seguridad           : 0.002| electorado          : 0.002| iñaki               : 0.001| afinar              : 0.001| 
planta              : 0.002| anticipar           : 0.001| santander           : 0.001| giro                : 0.001| 
vino                : 0.002| pasión              : 0.001| estela              : 0.001| inaugurar           : 0.001| 
registrado          : 0.001| mazorca             : 0.001| alguna              : 0.001| mesurable           : 0.001| 
estabilizó          : 0.001| evidente            : 0.001| esperado            : 0.001| diputada            : 0.001| 
luengo              : 0.001| género              : 0.001| delicia             : 0.001| revisión            : 0.001| 
inusitada           : 0.001| willy               : 0.001| compraventa         : 0.001| abandonar           : 0.001| 
mccain              : 0.001| diario              : 0.001| construir           : 0.001| publican            : 0.001| 
alston              : 0.001| implantan           : 0.001| serio               : 0.001| ideal               : 0.001| 
embajador           : 0.001| crimen              : 0.001| desaparecer         : 0.001| annan               : 0.001| 
continuo            : 0.001| provenir            : 0.001| asesoría            : 0.001| stanley             : 0.001| 
correlación         : 0.001| evidentemente       : 0.001| aún                 : 0.001| estrella            : 0.001| 
clave               : 0.001| restricción         : 0.001| notorio             : 0.001| proporcionar        : 0.001| 
paristas            : 0.001| continuado          : 0.001| negociador          : 0.001| cardiología         : 0.001| 
rédito              : 0.001| octubre             : 0.001| declaración         : 0.001| destruir            : 0.001| 
coaligado           : 0.001| impedir             : 0.001| figura              : 0.001| trámite             : 0.001| 
sospechar           : 0.001| sct                 : 0.001| formación           : 0.001| vivienda            : 0.001| 
operaría            : 0.001| desastre            : 0.001| pobreza             : 0.001| proso               : 0.001| 
ortiz               : 0.001| mentalmente         : 0.001| ciñe                : 0.001| aún                 : 0.001| 
josip               : 0.001| coaligado           : 0.001| detonante           : 0.001| parecido            : 0.001| 
premia              : 0.001| velasco             : 0.001| mutuo               : 0.001| promocional         : 0.001| 
auditor             : 0.001| intercambio         : 0.001| concerniente        : 0.001| respetuoso          : 0.001| 
advertir            : 0.001| moscoso             : 0.001| abierto             : 0.001| magra               : 0.001| 
abolía              : 0.001| integrado           : 0.001| avanzar             : 0.001| obra                : 0.001| 
motín               : 0.001| aún                 : 0.001| amarrado            : 0.001| unir                : 0.001| 
tlatelolco          : 0.001| impugnar            : 0.001| obrero              : 0.001| sufragio            : 0.001| 
rehén               : 0.001| promocional         : 0.001| irresponsabilidad   : 0.001| fluctuación         : 0.001| 
nueva               : 0.001| disparar            : 0.001| sopesar             : 0.001| soltar              : 0.001| 
cobertura           : 0.001| yugoslavo           : 0.001| manifestación       : 0.001| semejar             : 0.001| 
proso               : 0.001| autopsia            : 0.001| ah                  : 0.001| humanitario         : 0.001| 
posesión            : 0.001| annan               : 0.001| derribar            : 0.001| sugería             : 0.001| 
abigeato            : 0.001| propiciar           : 0.001| royal               : 0.001| pppsoe              : 0.001| 
lengua              : 0.001| conducta            : 0.001| imperioso           : 0.001| continuado          : 0.000| 
bosque              : 0.001| impugnación         : 0.001| mérida              : 0.000| planeta             : 0.000| 
pese                : 0.001| indica              : 0.001| bosque              : 0.000| compraventa         : 0.000| 
moscoso             : 0.001| vencer              : 0.001| tomamo              : 0.000| yugoslavo           : 0.000| 
jesús               : 0.001| religioso           : 0.001| inusitada           : 0.000| implantan           : 0.000| 
denominado          : 0.001| apoyo               : 0.001| cydsa               : 0.000| manejo              : 0.000| 
canadá              : 0.001| enta                : 0.001| bisnietos           : 0.000| verificar           : 0.000| 
usa                 : 0.001| alberto             : 0.001| carecer             : 0.000| recomendación       : 0.000| 
semejar             : 0.001| impulso             : 0.001| disciplinado        : 0.000| trazado             : 0.000| 
recomendación       : 0.001| vale                : 0.001| organizacional      : 0.000| señalan             : 0.000| 
continuado          : 0.000| parcialmente        : 0.001| dolarización        : 0.000| derrumbe            : 0.000| 
norte               : 0.000| mesurable           : 0.001| comercio            : 0.000| lengua              : 0.000| 
confrontación       : 0.000| echeverría          : 0.001| annan               : 0.000| consistir           : 0.000| 
apreciación         : 0.000| altamente           : 0.001| autoría             : 0.000| madonna             : 0.000| 
acertado            : 0.000| deficiencia         : 0.001| nota                : 0.000| terrible            : 0.000| 
mal                 : 0.000| abolía              : 0.001| amargo              : 0.000| retraimiento        : 0.000| 
cuestionado         : 0.000| traicionó           : 0.001| neta                : 0.000| vino                : 0.000| 
resistencia         : 0.000| ejercerán           : 0.000| dotar               : 0.000| integrador          : 0.000| 
antemano            : 0.000| franco              : 0.000| abanderado          : 0.000| coaligado           : 0.000| 
costoso             : 0.000| rostro              : 0.000| abandonado          : 0.000| indica              : 0.000| 
ortega              : 0.000| acreditó            : 0.000| abandonar           : 0.000| perdón              : 0.000| 
arena               : 0.000| postulación         : 0.000| abolía              : 0.000| masivo              : 0.000| 
felicidad           : 0.000| manipulable         : 0.000| abril               : 0.000| constitucional      : 0.000| 
sudeste             : 0.000| reglamentaria       : 0.000| abrir               : 0.000| contracción         : 0.000| 
escuchar            : 0.000| obstáculo           : 0.000| acabar              : 0.000| ascender            : 0.000| 
reventando          : 0.000| necesariamente      : 0.000| académico           : 0.000| paristas            : 0.000| 
frenan              : 0.000| desatar             : 0.000| acapulco            : 0.000| abajo               : 0.000| 
nexo                : 0.000| asesoría            : 0.000| acceso              : 0.000| abanderado          : 0.000| 
superiores          : 0.000| controlar           : 0.000| accionario          : 0.000| abandonado          : 0.000| 
mensual             : 0.000| objeto              : 0.000| aceptable           : 0.000| abigeato            : 0.000| 
evidente            : 0.000| símbolo             : 0.000| aceptación          : 0.000| abolía              : 0.000| 
formen              : 0.000| intrigar            : 0.000| acercar             : 0.000| abril               : 0.000| 
autoría             : 0.000| arena               : 0.000| aclarar             : 0.000| abrir               : 0.000| 
expediente          : 0.000| camacho             : 0.000| acompañado          : 0.000| acabar              : 0.000| 
buscar              : 0.000| florecilla          : 0.000| acompañar           : 0.000| académico           : 0.000| 
parecido            : 0.000| anuncio             : 0.000| acordado            : 0.000| acapulco            : 0.000| 
concreto            : 0.000| derrotado           : 0.000| acreditó            : 0.000| acceso              : 0.000| 
abanderado          : 0.000| proporción          : 0.000| acta                : 0.000| accionario          : 0.000| 
abandonado          : 0.000| incidir             : 0.000| activo              : 0.000| aceptable           : 0.000| 
abandonar           : 0.000| estabilidad         : 0.000| actor               : 0.000| aceptación          : 0.000| 
abril               : 0.000| tercero             : 0.000| actuación           : 0.000| acercar             : 0.000| 
abrir               : 0.000| abajo               : 0.000| actual              : 0.000| acertado            : 0.000| 
acabar              : 0.000| abanderado          : 0.000| actualidad          : 0.000| aclarar             : 0.000| 
académico           : 0.000| abandonado          : 0.000| actualmente         : 0.000| acompañado          : 0.000| 
acapulco            : 0.000| abandonar           : 0.000| actuar              : 0.000| acompañar           : 0.000| 
acceso              : 0.000| abril               : 0.000| acuerdo             : 0.000| acordado            : 0.000| 
accionario          : 0.000| abrir               : 0.000| acusado             : 0.000| acta                : 0.000| 
aceptable           : 0.000| acabar              : 0.000| acusar              : 0.000| activo              : 0.000| 
aceptación          : 0.000| académico           : 0.000| adecuación          : 0.000| actor               : 0.000| 
acercar             : 0.000| acapulco            : 0.000| adecuado            : 0.000| actuación           : 0.000| 
aclarar             : 0.000| acceso              : 0.000| adelante            : 0.000| actual              : 0.000| 
acompañado          : 0.000| accionario          : 0.000| además              : 0.000| actualidad          : 0.000| 
acompañar           : 0.000| aceptable           : 0.000| administración      : 0.000| actualmente         : 0.000| 
acordado            : 0.000| aceptación          : 0.000| administrador       : 0.000| actuar              : 0.000| 
acreditó            : 0.000| acercar             : 0.000| administrativo      : 0.000| acuerdo             : 0.000| 
activo              : 0.000| acertado            : 0.000| admitir             : 0.000| acusado             : 0.000| 
actor               : 0.000| aclarar             : 0.000| adoptar             : 0.000| acusar              : 0.000| 
actuación           : 0.000| acompañado          : 0.000| aduanas             : 0.000| adecuación          : 0.000| 
actual              : 0.000| acompañar           : 0.000| adversario          : 0.000| adelante            : 0.000| 
actualidad          : 0.000| acordado            : 0.000| afectado            : 0.000| además              : 0.000| 
actualmente         : 0.000| actividad           : 0.000| afectar             : 0.000| administración      : 0.000| 
actuar              : 0.000| activo              : 0.000| affairs             : 0.000| administrador       : 0.000| 
acuerdo             : 0.000| actor               : 0.000| agencia             : 0.000| administrativo      : 0.000| 
acusado             : 0.000| actuación           : 0.000| agente              : 0.000| admitir             : 0.000| 
acusar              : 0.000| actual              : 0.000| agradecer           : 0.000| adoptar             : 0.000| 
adecuación          : 0.000| actualidad          : 0.000| agregar             : 0.000| aduanas             : 0.000| 
adelante            : 0.000| actualmente         : 0.000| agricultura         : 0.000| adversario          : 0.000| 
además              : 0.000| actuar              : 0.000| aguascalientes      : 0.000| advertir            : 0.000| 
administrador       : 0.000| acuerdo             : 0.000| agudizar            : 0.000| afectado            : 0.000| 
administrativo      : 0.000| acusado             : 0.000| aguilar             : 0.000| afectar             : 0.000| 
admitir             : 0.000| acusar              : 0.000| aguirre             : 0.000| affairs             : 0.000| 
adoptar             : 0.000| adecuación          : 0.000| ahora               : 0.000| agencia             : 0.000| 
aduanas             : 0.000| adelante            : 0.000| ahí                 : 0.000| agente              : 0.000| 
adversario          : 0.000| además              : 0.000| ajeno               : 0.000| agradecer           : 0.000| 
adverso             : 0.000| administración      : 0.000| ajustar             : 0.000| agregar             : 0.000| 
afectado            : 0.000| administrador       : 0.000| ajuste              : 0.000| agremiado           : 0.000| 
afectar             : 0.000| administrativo      : 0.000| alarmado            : 0.000| agricultura         : 0.000| 
affairs             : 0.000| admitir             : 0.000| albores             : 0.000| agrupamiento        : 0.000| 
agencia             : 0.000| adoptar             : 0.000| albright            : 0.000| aguascalientes      : 0.000| 
agente              : 0.000| aduanas             : 0.000| alcalde             : 0.000| agudizar            : 0.000| 
agradecer           : 0.000| adversario          : 0.000| alcaloid            : 0.000| aguilar             : 0.000| 
agregar             : 0.000| afectado            : 0.000| alcance             : 0.000| aguirre             : 0.000| 
agricultura         : 0.000| afectar             : 0.000| alcanzar            : 0.000| ah                  : 0.000| 
aguascalientes      : 0.000| affairs             : 0.000| alcista             : 0.000| ahora               : 0.000| 
agudizar            : 0.000| afinar              : 0.000| alerta              : 0.000| ahí                 : 0.000| 
aguilar             : 0.000| agencia             : 0.000| alfonso             : 0.000| ajustar             : 0.000| 
aguirre             : 0.000| agente              : 0.000| alfredo             : 0.000| alarmado            : 0.000| 
ah                  : 0.000| agradecer           : 0.000| alguien             : 0.000| alberto             : 0.000| 
ahora               : 0.000| agregar             : 0.000| alguno              : 0.000| albores             : 0.000| 
ahí                 : 0.000| agremiado           : 0.000| alias               : 0.000| albright            : 0.000| 
ajustar             : 0.000| agricultura         : 0.000| allá                : 0.000| alcalde             : 0.000| 
alarmado            : 0.000| agrupamiento        : 0.000| allí                : 0.000| alcaloid            : 0.000| 
albores             : 0.000| aguascalientes      : 0.000| alma                : 0.000| alcance             : 0.000| 
albright            : 0.000| agudizar            : 0.000| alrededor           : 0.000| alcanzar            : 0.000| 
alcalde             : 0.000| aguilar             : 0.000| alta                : 0.000| alcista             : 0.000| 
alcaloid            : 0.000| aguirre             : 0.000| altamente           : 0.000| alejo               : 0.000| 
alcance             : 0.000| ah                  : 0.000| alto                : 0.000| alemania            : 0.000| 
alcanzar            : 0.000| ahora               : 0.000| altura              : 0.000| alerta              : 0.000| 
alcista             : 0.000| ahí                 : 0.000| aludido             : 0.000| alfonso             : 0.000| 
alejo               : 0.000| ajustar             : 0.000| alumno              : 0.000| alfredo             : 0.000| 
alerta              : 0.000| alarmado            : 0.000| alumnos             : 0.000| alguien             : 0.000| 
alfonso             : 0.000| albores             : 0.000| alvarez             : 0.000| alguno              : 0.000| 
alfredo             : 0.000| albright            : 0.000| alza                : 0.000| alianza             : 0.000| 
alguien             : 0.000| alcalde             : 0.000| ambos               : 0.000| alias               : 0.000| 
alguno              : 0.000| alcaloid            : 0.000| amenaza             : 0.000| allá                : 0.000| 
alianza             : 0.000| alcance             : 0.000| amestoy             : 0.000| allí                : 0.000| 
alias               : 0.000| alcanzar            : 0.000| amigo               : 0.000| alma                : 0.000| 
allá                : 0.000| alcista             : 0.000| amistad             : 0.000| alrededor           : 0.000| 
allí                : 0.000| alejo               : 0.000| amor                : 0.000| alston              : 0.000| 
alma                : 0.000| alerta              : 0.000| amortiguador        : 0.000| alta                : 0.000| 
alrededor           : 0.000| alfonso             : 0.000| amparo              : 0.000| alto                : 0.000| 
alta                : 0.000| alfredo             : 0.000| ampliamente         : 0.000| altura              : 0.000| 
alto                : 0.000| alguien             : 0.000| ampliar             : 0.000| aludido             : 0.000| 
altura              : 0.000| alguno              : 0.000| américa             : 0.000| alumno              : 0.000| 
aludido             : 0.000| alianza             : 0.000| américas            : 0.000| alumnos             : 0.000| 
alumno              : 0.000| alias               : 0.000| analista            : 0.000| alvarez             : 0.000| 
alumnos             : 0.000| allá                : 0.000| analizar            : 0.000| alza                : 0.000| 
alvarez             : 0.000| allí                : 0.000| angel               : 0.000| ambos               : 0.000| 
alza                : 0.000| alma                : 0.000| angeles             : 0.000| amenaza             : 0.000| 
ambos               : 0.000| alrededor           : 0.000| angélica            : 0.000| amestoy             : 0.000| 
amenaza             : 0.000| alston              : 0.000| anteayer            : 0.000| amigo               : 0.000| 
amestoy             : 0.000| alta                : 0.000| antecedente         : 0.000| amistad             : 0.000| 
amigo               : 0.000| alto                : 0.000| antemano            : 0.000| amor                : 0.000| 
amistad             : 0.000| altura              : 0.000| anterior            : 0.000| amortiguador        : 0.000| 
amor                : 0.000| aludido             : 0.000| antiaéreo           : 0.000| amparo              : 0.000| 
amortiguador        : 0.000| alumno              : 0.000| antiguo             : 0.000| ampliamente         : 0.000| 
amparo              : 0.000| alumnos             : 0.000| anual               : 0.000| ampliar             : 0.000| 
ampliamente         : 0.000| alvarez             : 0.000| anuies              : 0.000| américa             : 0.000| 
ampliar             : 0.000| alza                : 0.000| anunciar            : 0.000| américas            : 0.000| 
américa             : 0.000| ambiente            : 0.000| análisis            : 0.000| analista            : 0.000| 
américas            : 0.000| ambos               : 0.000| ap                  : 0.000| analizar            : 0.000| 
analista            : 0.000| amenaza             : 0.000| aparecer            : 0.000| angel               : 0.000| 
analizar            : 0.000| amestoy             : 0.000| apdj                : 0.000| angeles             : 0.000| 
angel               : 0.000| amigo               : 0.000| apenas              : 0.000| angélica            : 0.000| 
angeles             : 0.000| amistad             : 0.000| apertura            : 0.000| aniversario         : 0.000| 
angélica            : 0.000| amor                : 0.000| aportación          : 0.000| anteayer            : 0.000| 
aniversario         : 0.000| amortiguador        : 0.000| apoyado             : 0.000| antecedente         : 0.000| 
anteayer            : 0.000| amparo              : 0.000| apoyar              : 0.000| antemano            : 0.000| 
antecedente         : 0.000| ampliamente         : 0.000| apoyo               : 0.000| anterior            : 0.000| 
anterior            : 0.000| ampliar             : 0.000| apreciar            : 0.000| antiaéreo           : 0.000| 
antiaéreo           : 0.000| américa             : 0.000| aprender            : 0.000| antiguo             : 0.000| 
antiguo             : 0.000| américas            : 0.000| aprobación          : 0.000| anual               : 0.000| 
anual               : 0.000| analista            : 0.000| aprobar             : 0.000| anuies              : 0.000| 
anuies              : 0.000| analizar            : 0.000| aproximadamente     : 0.000| anunciar            : 0.000| 
anunciar            : 0.000| angel               : 0.000| apuesta             : 0.000| análisis            : 0.000| 
análisis            : 0.000| angeles             : 0.000| apuntalado          : 0.000| ap                  : 0.000| 
ap                  : 0.000| angélica            : 0.000| aquí                : 0.000| aparecer            : 0.000| 
aparecer            : 0.000| anteayer            : 0.000| arbitraje           : 0.000| apdj                : 0.000| 
apdj                : 0.000| antecedente         : 0.000| arena               : 0.000| apenas              : 0.000| 
apenas              : 0.000| antemano            : 0.000| argentina           : 0.000| apertura            : 0.000| 
apoderar            : 0.000| anterior            : 0.000| argumentar          : 0.000| aplicar             : 0.000| 
aportación          : 0.000| antiaéreo           : 0.000| arma                : 0.000| aportación          : 0.000| 
apoyado             : 0.000| antiguo             : 0.000| armado              : 0.000| apoyado             : 0.000| 
apoyar              : 0.000| anual               : 0.000| arreglar            : 0.000| apoyar              : 0.000| 
apoyo               : 0.000| anuies              : 0.000| arriba              : 0.000| apoyo               : 0.000| 
apreciar            : 0.000| anulado             : 0.000| arte                : 0.000| apreciar            : 0.000| 
aprender            : 0.000| anunciar            : 0.000| artes               : 0.000| aprender            : 0.000| 
aprobación          : 0.000| análisis            : 0.000| artículo            : 0.000| apresurar           : 0.000| 
aprobar             : 0.000| aparecer            : 0.000| asamblea            : 0.000| aprobación          : 0.000| 
aproximadamente     : 0.000| apdj                : 0.000| asambleísta         : 0.000| aprobar             : 0.000| 
apuesta             : 0.000| apenas              : 0.000| ascender            : 0.000| aproximadamente     : 0.000| 
apuntalado          : 0.000| aplicar             : 0.000| ascienden           : 0.000| apuesta             : 0.000| 
aquí                : 0.000| aportación          : 0.000| asegurar            : 0.000| apuntalado          : 0.000| 
arbitraje           : 0.000| apoyado             : 0.000| asentamiento        : 0.000| aquí                : 0.000| 
argentina           : 0.000| apoyar              : 0.000| asentar             : 0.000| arbitraje           : 0.000| 
argumentar          : 0.000| apreciar            : 0.000| asesinar            : 0.000| arena               : 0.000| 
arma                : 0.000| aprender            : 0.000| asesinato           : 0.000| argentina           : 0.000| 
armado              : 0.000| apresurar           : 0.000| aseverar            : 0.000| argumentar          : 0.000| 
arreglar            : 0.000| aprobación          : 0.000| asimismo            : 0.000| arma                : 0.000| 
arriba              : 0.000| aprobar             : 0.000| asistencia          : 0.000| armado              : 0.000| 
arte                : 0.000| aproximadamente     : 0.000| asistir             : 0.000| arreglar            : 0.000| 
artes               : 0.000| apuesta             : 0.000| aspirante           : 0.000| arriba              : 0.000| 
artículo            : 0.000| apuntalado          : 0.000| astronomía          : 0.000| arte                : 0.000| 
asamblea            : 0.000| aquí                : 0.000| asumido             : 0.000| artes               : 0.000| 
asambleísta         : 0.000| arbitraje           : 0.000| asumir              : 0.000| artículo            : 0.000| 
ascender            : 0.000| argentina           : 0.000| asunto              : 0.000| asalto              : 0.000| 
ascienden           : 0.000| argumentar          : 0.000| asuntos             : 0.000| asamblea            : 0.000| 
asegurar            : 0.000| arma                : 0.000| así                 : 0.000| ascienden           : 0.000| 
asentamiento        : 0.000| armado              : 0.000| ataque              : 0.000| asegurar            : 0.000| 
asentar             : 0.000| arreglar            : 0.000| atender             : 0.000| asentamiento        : 0.000| 
asesinar            : 0.000| arriba              : 0.000| atentado            : 0.000| asentar             : 0.000| 
asesinato           : 0.000| artes               : 0.000| atinar              : 0.000| asesinar            : 0.000| 
aseverar            : 0.000| artículo            : 0.000| atraigar            : 0.000| asesinato           : 0.000| 
asimismo            : 0.000| asamblea            : 0.000| atrás               : 0.000| aseverar            : 0.000| 
asistencia          : 0.000| ascender            : 0.000| audiencia           : 0.000| asimismo            : 0.000| 
asistir             : 0.000| ascienden           : 0.000| auditor             : 0.000| asistencia          : 0.000| 
asome               : 0.000| asegurar            : 0.000| aula                : 0.000| asistir             : 0.000| 
aspirante           : 0.000| asentamiento        : 0.000| aumentar            : 0.000| asome               : 0.000| 
asumido             : 0.000| asentar             : 0.000| aun                 : 0.000| aspirante           : 0.000| 
asumir              : 0.000| asesinar            : 0.000| aunque              : 0.000| asumido             : 0.000| 
asunto              : 0.000| asesinato           : 0.000| ausencia            : 0.000| asumir              : 0.000| 
asuntos             : 0.000| aseverar            : 0.000| automotriz          : 0.000| asunto              : 0.000| 
así                 : 0.000| asimismo            : 0.000| autonomía           : 0.000| asuntos             : 0.000| 
ataque              : 0.000| asistencia          : 0.000| autor               : 0.000| así                 : 0.000| 
atender             : 0.000| asistir             : 0.000| autoridad           : 0.000| ataque              : 0.000| 
atentado            : 0.000| asome               : 0.000| autorización        : 0.000| atender             : 0.000| 
atinar              : 0.000| aspirante           : 0.000| autorizar           : 0.000| atentado            : 0.000| 
atlántica           : 0.000| asumido             : 0.000| autorizará          : 0.000| atinar              : 0.000| 
atraigar            : 0.000| asumir              : 0.000| avance              : 0.000| atraigar            : 0.000| 
atrás               : 0.000| asunto              : 0.000| avenido             : 0.000| atraso              : 0.000| 
audiencia           : 0.000| asuntos             : 0.000| averiguación        : 0.000| atrás               : 0.000| 
aula                : 0.000| así                 : 0.000| avidez              : 0.000| audiencia           : 0.000| 
aumentar            : 0.000| ataque              : 0.000| aviso               : 0.000| aula                : 0.000| 
aun                 : 0.000| atender             : 0.000| avivar              : 0.000| aumentar            : 0.000| 
aunque              : 0.000| atentado            : 0.000| ayer                : 0.000| aumento             : 0.000| 
ausencia            : 0.000| atinar              : 0.000| ayuda               : 0.000| aun                 : 0.000| 
automotriz          : 0.000| atraigar            : 0.000| ayudar              : 0.000| aunque              : 0.000| 
autor               : 0.000| atrás               : 0.000| azteca              : 0.000| ausencia            : 0.000| 
autoridad           : 0.000| audiencia           : 0.000| aéreo               : 0.000| automotriz          : 0.000| 
autorización        : 0.000| auditor             : 0.000| añadir              : 0.000| autonomía           : 0.000| 
autorizar           : 0.000| aula                : 0.000| año                 : 0.000| autor               : 0.000| 
autorizará          : 0.000| aumentar            : 0.000| bachilleres         : 0.000| autoridad           : 0.000| 
avance              : 0.000| aumento             : 0.000| baja                : 0.000| autorización        : 0.000| 
avanzar             : 0.000| aun                 : 0.000| bajar               : 0.000| autorizar           : 0.000| 
avenido             : 0.000| aunque              : 0.000| bajo                : 0.000| autoría             : 0.000| 
averiguación        : 0.000| ausencia            : 0.000| bala                : 0.000| avance              : 0.000| 
avidez              : 0.000| automotriz          : 0.000| balance             : 0.000| avenido             : 0.000| 
aviso               : 0.000| autor               : 0.000| balcánico           : 0.000| averiguación        : 0.000| 
avivar              : 0.000| autoridad           : 0.000| bancario            : 0.000| aviación            : 0.000| 
ayer                : 0.000| autorización        : 0.000| banco               : 0.000| avidez              : 0.000| 
ayuda               : 0.000| autorizar           : 0.000| banda               : 0.000| aviso               : 0.000| 
ayudar              : 0.000| autoría             : 0.000| banquero            : 0.000| avivar              : 0.000| 
azteca              : 0.000| avance              : 0.000| barnés              : 0.000| ayer                : 0.000| 
aéreo               : 0.000| avanzar             : 0.000| barril              : 0.000| ayuda               : 0.000| 
añadir              : 0.000| avenido             : 0.000| barrio              : 0.000| ayudar              : 0.000| 
año                 : 0.000| averiguación        : 0.000| bartlett            : 0.000| azteca              : 0.000| 
aún                 : 0.000| aviación            : 0.000| base                : 0.000| aéreo               : 0.000| 
baja                : 0.000| avidez              : 0.000| bastante            : 0.000| añadir              : 0.000| 
bajar               : 0.000| aviso               : 0.000| batalla             : 0.000| año                 : 0.000| 
bajo                : 0.000| avivar              : 0.000| bce                 : 0.000| bachilleres         : 0.000| 
bala                : 0.000| ayer                : 0.000| begala              : 0.000| baja                : 0.000| 
balance             : 0.000| ayuda               : 0.000| belgrado            : 0.000| bajar               : 0.000| 
balcánico           : 0.000| ayudar              : 0.000| bellas              : 0.000| bajo                : 0.000| 
bancario            : 0.000| azteca              : 0.000| benefiar            : 0.000| bala                : 0.000| 
banco               : 0.000| aéreo               : 0.000| beneplácito         : 0.000| balance             : 0.000| 
banda               : 0.000| añadir              : 0.000| biblioteca          : 0.000| balcánico           : 0.000| 
banquero            : 0.000| año                 : 0.000| bien                : 0.000| bancario            : 0.000| 
barnés              : 0.000| bachilleres         : 0.000| bienestar           : 0.000| banco               : 0.000| 
barril              : 0.000| baja                : 0.000| biología            : 0.000| banda               : 0.000| 
barrio              : 0.000| bajar               : 0.000| blanca              : 0.000| banquero            : 0.000| 
bartlett            : 0.000| bajo                : 0.000| blanco              : 0.000| barnés              : 0.000| 
base                : 0.000| bala                : 0.000| bloque              : 0.000| barril              : 0.000| 
bastante            : 0.000| balance             : 0.000| bloquear            : 0.000| barrio              : 0.000| 
batalla             : 0.000| balcánico           : 0.000| bloqueo             : 0.000| bartlett            : 0.000| 
bce                 : 0.000| bancario            : 0.000| bodegas             : 0.000| base                : 0.000| 
begala              : 0.000| banco               : 0.000| bomba               : 0.000| bastante            : 0.000| 
belgrado            : 0.000| banda               : 0.000| bombardeo           : 0.000| batalla             : 0.000| 
bellas              : 0.000| banquero            : 0.000| bonn                : 0.000| bce                 : 0.000| 
benefiar            : 0.000| barnés              : 0.000| bono                : 0.000| begala              : 0.000| 
beneplácito         : 0.000| barril              : 0.000| boorman             : 0.000| belgrado            : 0.000| 
biblioteca          : 0.000| bartlett            : 0.000| bordo               : 0.000| bellas              : 0.000| 
bibliotecnológicas  : 0.000| base                : 0.000| botín               : 0.000| benefiar            : 0.000| 
bien                : 0.000| bastante            : 0.000| brasil              : 0.000| beneplácito         : 0.000| 
bienestar           : 0.000| batalla             : 0.000| brem                : 0.000| biblioteca          : 0.000| 
biología            : 0.000| bce                 : 0.000| brevedad            : 0.000| bien                : 0.000| 
bisnietos           : 0.000| belgrado            : 0.000| brillante           : 0.000| bienestar           : 0.000| 
blanca              : 0.000| bellas              : 0.000| brindar             : 0.000| biología            : 0.000| 
blanco              : 0.000| benefiar            : 0.000| británico           : 0.000| blanca              : 0.000| 
bloque              : 0.000| biblioteca          : 0.000| brodskij            : 0.000| blanco              : 0.000| 
bloquear            : 0.000| bien                : 0.000| broz                : 0.000| bloque              : 0.000| 
bloqueo             : 0.000| bienestar           : 0.000| bruto               : 0.000| bloquear            : 0.000| 
bodegas             : 0.000| biología            : 0.000| buen                : 0.000| bloqueo             : 0.000| 
bomba               : 0.000| bisnietos           : 0.000| bullendo            : 0.000| bodegas             : 0.000| 
bombardeo           : 0.000| blanca              : 0.000| busqué              : 0.000| bomba               : 0.000| 
bonn                : 0.000| blanco              : 0.000| bárbaro             : 0.000| bombardeo           : 0.000| 
bono                : 0.000| bloque              : 0.000| básico              : 0.000| bono                : 0.000| 
bordo               : 0.000| bloquear            : 0.000| caber               : 0.000| bordo               : 0.000| 
botín               : 0.000| bloqueo             : 0.000| cabo                : 0.000| botín               : 0.000| 
brasil              : 0.000| bodegas             : 0.000| cada                : 0.000| brasil              : 0.000| 
brem                : 0.000| bomba               : 0.000| cadena              : 0.000| brem                : 0.000| 
brent               : 0.000| bombardeo           : 0.000| caer                : 0.000| brent               : 0.000| 
brevedad            : 0.000| bonn                : 0.000| calendario          : 0.000| brevedad            : 0.000| 
brillante           : 0.000| bono                : 0.000| calidad             : 0.000| brillante           : 0.000| 
brindar             : 0.000| bordo               : 0.000| calificaban         : 0.000| brindar             : 0.000| 
brodskij            : 0.000| borges              : 0.000| calificar           : 0.000| brodskij            : 0.000| 
broz                : 0.000| bosque              : 0.000| calle               : 0.000| broz                : 0.000| 
bruto               : 0.000| botín               : 0.000| calles              : 0.000| bruto               : 0.000| 
buen                : 0.000| brasil              : 0.000| camacho             : 0.000| buen                : 0.000| 
bullendo            : 0.000| brem                : 0.000| cambiar             : 0.000| bullendo            : 0.000| 
busqué              : 0.000| brent               : 0.000| cambiaria           : 0.000| busqué              : 0.000| 
bárbaro             : 0.000| brevedad            : 0.000| camdessus           : 0.000| bárbaro             : 0.000| 
básico              : 0.000| brillante           : 0.000| camino              : 0.000| básico              : 0.000| 
búsqueda            : 0.000| brindar             : 0.000| campaña             : 0.000| búsqueda            : 0.000| 
caber               : 0.000| brodskij            : 0.000| campo               : 0.000| caber               : 0.000| 
cabo                : 0.000| broz                : 0.000| canadiense          : 0.000| cabo                : 0.000| 
cada                : 0.000| buen                : 0.000| canadá              : 0.000| cada                : 0.000| 
cadena              : 0.000| bullendo            : 0.000| canal               : 0.000| cadena              : 0.000| 
